A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.56538,-0.29893,0.54877,-0.29658,0.54391,-0.29203,0.5334,-0.27099,0.55175,-0.23674,0.56026,-0.20803,0.6118,-0.18439,0.64085,-0.26253,0.68891,-0.21653,0.7626,-0.076,0.80466,-0.04529,0.82736,-0.16056,0.86232,-0.14245,0.91845,0.0189,0.94307,-0.06229,0.95505,-0.19267,0.97784,-0.15645,1.05326,0.01044,1.07041,-0.13436,1.11706,-0.22734,1.06644,-0.20314,1.04692,-0.06313,0.97774,-0.20407,0.89615,-0.35844,0.85028,-0.3361,0.83682,-0.2011,0.83182,-0.24306,0.81655,-0.35456,0.83739,-0.32492,0.91314,-0.11925,0.92493,-0.0739,0.90944,-0.21362,0.94614,-0.23044,0.91965,-0.1794,0.91938,-0.02942,0.88971,-0.15224,0.88208,-0.15068,0.89717,-0.06625,0.91754,0.08784,0.90391,0.01633,0.89389,-0.01504,0.87768,0.03072,0.88539,0.17079,0.84592,0.14653,0.78543,0.04436,6,2,8,11,10,9,3,12,1,5,15,13,14,7,4
0.44854,-0.23713,0.45111,-0.22233,0.45585,-0.23009,0.46421,-0.20891,0.48137,-0.19936,0.50897,-0.15774,0.54906,-0.13303,0.5985,-0.07824,0.64657,-0.04069,0.6893,-0.02069,0.7222,0.02414,0.75614,0.04638,0.79141,0.04727,0.82689,0.03245,0.86026,0.03416,0.8912,0.00744,0.91117,-0.11172,0.91415,-0.14458,0.95086,-0.07055,0.95997,-0.00142,0.94668,-0.00924,0.89469,-0.17677,0.84152,-0.22057,0.81873,-0.14428,0.77427,-0.18917,0.72947,-0.36293,0.71385,-0.42151,0.75147,-0.2735,0.79346,-0.17973,0.81286,-0.24669,0.80218,-0.32575,0.80007,-0.3072,0.82984,-0.12304,0.82788,-0.09007,0.79109,-0.21575,0.76507,-0.23488,0.77877,-0.13719,0.79513,-0.01284,0.76941,-0.03231,0.75544,-0.11831,0.76387,-0.06874,0.79461,0.11035,0.78558,0.14483,0.73079,-0.00435,0.71669,-0.02853,6,2,8,13,10,9,3,11,1,4,15,12,14,7,5
0.49722,-0.08875,0.49014,-0.09857,0.50479,-0.09375,0.51362,-0.08479,0.53163,-0.06216,0.56026,-0.03201,0.60136,0.00822,0.65148,0.0534,0.68891,0.08104,0.65785,-0.04834,0.66032,-0.00362,0.66457,0.10157,0.66987,0.1286,0.65382,-0.03542,0.70492,-0.07604,0.73147,-0.04969,0.8001,0.14155,0.82144,0.11903,0.83131,-0.10245,0.87536,-0.13049,0.85089,-0.00924,0.84782,0.00182,0.76205,-0.23699,0.78551,-0.32548,0.74166,-0.3198,0.78317,-0.13637,0.76748,-0.22688,0.79485,-0.35456,0.81542,-0.30881,0.86856,-0.07149,0.88028,-0.01092,0.81103,-0.19806,0.82984,-0.23044,0.79724,-0.20917,0.83057,-0.00076,0.82261,-0.0145,0.77877,-0.16411,0.81369,-0.13298,0.81569,-0.05902,0.87609,0.12397,0.89389,0.15945,0.86847,0.03072,0.84911,0.02806,0.78394,0.0334,0.74244,0.00794,6,2,7,15,10,9,3,11,1,4,12,14,13,8,5
-0.91474,-0.2124,-0.91636,-0.19757,-0.91468,-0.19289,-0.91957,-0.18408,-0.92611,-0.14948,-0.9273,-0.13259,-0.91555,-0.09449,-0.89573,-0.05191,-0.84744,-0.01363,-0.78706,0.02083,-0.72122,0.0519,-0.67834,0.06015,-0.6267,0.08796,-0.60821,0.10039,-0.58928,0.08928,-0.57806,0.06463,-0.62168,0.02235,-0.6856,0.04145,-0.77087,0.05708,-0.82887,-0.16278,-0.826,-0.26777,-0.80365,0.13174,-0.80456,-0.00665,-0.78486,-0.07838,-0.81093,-0.0912,-0.8265,-0.05549,-0.78811,-0.01606,-0.82059,0.06706,-0.86437,-0.05064,-0.90295,-0.07149,-0.96068,-0.0739,-1.00385,-0.0421,-0.99886,0.04576,-0.86551,-0.34319,-0.85665,-0.02942,-0.85493,0.09569,-0.78941,0.06463,-0.79075,0.12069,-0.83219,0.19466,-0.84051,0.32595,-0.76841,0.03866,-0.87576,0.32264,-0.82994,0.15784,-0.81872,0.18427,-0.82079,0.20226,4,1,10,9,12,8,5,13,2,3,15,11,14,7,6
-0.35971,-0.26186,-0.34983,-0.27183,-0.34688,-0.27966,-0.3562,-0.25855,-0.31286,-0.324,-0.29121,-0.32115,-0.37157,-0.21001,-0.38708,-0.40731,-0.25407,-0.23009,-0.30544,-0.1451,-0.35002,-0.40613,-0.23069,-0.22958,-0.28228,-0.23737,-0.35379,-0.36135,-0.3097,-0.35168,-0.39708,-0.33565,-0.49953,-0.63319,-0.46534,-0.37724,-0.56763,-0.38961,-0.62341,-0.5663,-0.63434,-0.54243,-0.65136,-0.6152,-0.77052,-0.58256,-0.77377,-0.6385,-0.68064,-0.77694,-0.79432,-0.68652,-0.78811,-0.94047,-0.75551,-0.75999,-0.79847,-0.67991,-0.82495,-0.82011,-0.84912,-0.54618,-0.71959,-0.61911,-0.73463,-0.5374,-0.68187,-0.81952,-0.60011,-0.51674,-0.6057,-0.46901,-0.62041,-0.32559,-0.60528,-0.35996,-0.58225,-0.32602,-0.62709,-0.32023,-0.64771,-0.20298,-0.64507,-0.16838,-0.65751,-0.42614,-0.65049,-0.14262,-0.62322,-0.14996,3,2,10,7,12,8,6,15,1,4,14,11,13,9,5
-0.44731,-0.54623,-0.45729,-0.53169,-0.44477,-0.53988,-0.44511,-0.54399,-0.45361,-0.51108,-0.43484,-0.49717,-0.41337,-0.45397,-0.37645,-0.43364,-0.31767,-0.44654,-0.26354,-0.4493,-0.20574,-0.43389,-0.15952,-0.40892,-0.15062,-0.37292,-0.15021,-0.26626,-0.12337,-0.50325,-0.09897,-0.34998,-0.13297,-0.26072,-0.11755,-0.3617,-0.13715,-0.38961,-0.16412,-0.38877,-0.20317,-0.34853,-0.30003,-0.77759,-0.25966,-0.38514,-0.18767,-0.55615,-0.17033,-0.58106,-0.19337,-0.60564,-0.23025,-0.63233,-0.2785,-0.51674,-0.30442,-0.76055,-0.32358,-0.53343,-0.26892,-0.54618,-0.2276,-0.52554,-0.2378,-0.49133,-0.24324,-0.44737,-0.23507,-0.41643,-0.21269,-0.31752,-0.15089,-0.3525,-0.12302,-0.31993,-0.13788,-0.28599,-0.16316,-0.25294,-0.19264,-0.16268,-0.22978,-0.39397,-0.22183,-0.32231,-0.1989,-0.00435,-0.1594,-0.08924,4,2,11,9,7,8,6,14,1,3,15,12,13,10,5
-0.2623,-0.16294,-0.26191,-0.16047,-0.26859,-0.14332,-0.22768,-0.22134,-0.20226,-0.2243,-0.18864,-0.18288,-0.1728,-0.15871,-0.16453,-0.15722,-0.1799,-0.0813,-0.19025,-0.31103,-0.14385,-0.0869,-0.0781,-0.064,-0.01892,-0.06112,0.01265,-0.04897,0.00087,-0.00716,-0.04574,-0.27846,-0.02185,0.02235,0.04476,-0.03606,0.0661,-0.02265,0.05346,-0.04981,0.00049,-0.10619,-0.08918,-0.11182,-0.16887,-0.50031,-0.16554,-0.40783,-0.14861,-0.22183,-0.12896,-0.28198,-0.12293,-0.2755,-0.15922,-0.2735,-0.2056,-0.27654,-0.22329,-0.18297,-0.25779,-0.31004,-0.23857,-0.08886,-0.1955,-0.15373,-0.15142,-0.13477,-0.1561,-0.12974,-0.15515,-0.13843,-0.14147,-0.08337,-0.15083,-0.17307,-0.14712,-0.04564,-0.10746,0.01633,-0.09047,0.06551,-0.09132,0.08381,-0.12203,0.07997,-0.1458,0.10884,-0.20234,-0.08924,5,2,9,12,11,7,4,14,1,3,15,10,13,8,6
-0.19414,-0.41019,-0.20334,-0.40794,-0.19025,-0.41595,-0.19805,-0.39505,-0.19222,-0.37389,-0.18864,-0.3463,-0.16231,-0.31272,-0.12212,-0.28886,-0.08458,-0.24359,-0.03321,-0.22806,0.01078,-0.2118,0.07448,-0.21575,0.11273,-0.22378,0.17546,-0.21194,0.19758,-0.20011,0.18852,-0.207,0.12252,-0.14152,0.05632,-0.48576,0.04218,-0.48526,0.02928,-0.16278,0.07233,-0.26777,0.02793,-0.32289,-0.06668,-0.2699,-0.13238,-0.72084,-0.14861,-0.71162,-0.09678,-0.2982,-0.01566,-0.37282,-0.00743,-0.35456,-0.05189,-0.35719,-0.18988,-0.46971,-0.19081,-0.64066,-0.2276,-0.60348,-0.1532,-0.21513,-0.1106,-0.23895,-0.10677,-0.23011,-0.13597,-0.20733,-0.17905,-0.17759,-0.22501,-0.2799,-0.22117,-0.03231,-0.18172,-0.07794,-0.18338,-0.02844,-0.22052,-0.00912,-0.2491,0.01505,-0.26976,0.07109,-0.30541,-0.24714,5,2,11,10,8,7,4,14,1,3,15,12,13,9,6
0.02007,-0.20001,0.01158,-0.19757,0.01533,-0.18052,-0.02012,-0.14687,-0.06151,-0.38638,-0.04501,-0.3589,0.02596,-0.06881,0.1322,-0.05191,0.19091,-0.04069,0.20763,-0.02069,0.20666,-0.00362,0.16605,0.03255,0.15326,-0.21026,0.23655,0.10039,0.30116,0.00659,0.3056,-0.0211,0.27803,-0.05212,0.21862,-0.02051,0.11395,-0.27791,0.12594,-0.34037,0.12025,-0.25158,0.16848,0.0181,0.21715,-0.12182,0.21044,-0.16072,0.18796,-0.20547,0.16075,-0.2011,0.10231,-0.09712,0.12267,-0.06269,0.16766,-0.09908,0.2112,-0.10335,0.21085,-0.0739,0.18785,-0.0733,0.11103,-0.00025,0.09339,-0.32827,0.10044,-0.27308,0.15157,0.06814,0.17778,0.0108,0.16447,0.02725,0.12134,0.04781,0.0874,0.05669,0.05808,0.11921,0.02863,0.16344,-0.01312,-0.02385,0.00476,0.27226,0.03816,0.16584,5,2,9,12,10,7,3,13,1,4,15,11,14,8,6
-0.84658,0.41818,-0.84799,0.42116,-0.83634,0.42669,-0.84047,0.43645,-0.84566,0.46154,-0.8452,0.48339,-0.82139,0.53452,-0.80034,0.59304,-0.75207,0.64918,-0.68237,0.69827,-0.62842,0.73198,-0.57662,0.74999,-0.52537,0.75209,-0.50644,0.75219,-0.49609,0.76457,-0.50353,0.80805,-0.53284,0.8269,-0.56968,0.86336,-0.67518,1.0142,-0.70802,1.09618,-0.71819,1.07326,-0.70991,0.94363,-0.64562,0.78324,-0.6632,0.76188,-0.72409,0.74146,-0.75138,0.70507,-0.74518,0.66516,-0.723,0.63468,-0.75454,0.64318,-0.74696,0.6772,-0.71523,0.72907,-0.75243,0.8,-0.75572,0.82848,-0.75328,0.78818,-0.67907,0.68725,-0.72072,0.63284,-0.70493,0.65667,-0.63309,0.70817,-0.67481,0.82221,-0.68278,0.90479,-0.68487,0.91117,-0.66353,0.85351,-0.71193,0.81963,-0.65933,0.81286,-0.66616,0.8582,3,2,9,13,14,7,4,10,6,1,12,11,15,8,5
-0.76865,0.36872,-0.76007,0.37166,-0.75804,0.36475,-0.75156,0.37442,-0.76525,0.39921,-0.75291,0.43316,-0.73772,0.48322,-0.70501,0.54044,-0.65675,0.59512,-0.59862,0.64302,-0.53562,0.6626,-0.49525,0.68103,-0.45451,0.68435,-0.42504,0.69787,-0.42361,0.70944,-0.46093,0.73659,-0.56615,0.75243,-0.62764,0.73929,-0.68718,0.69514,-0.74426,0.66037,-0.80203,0.8148,-0.80365,0.76503,-0.79323,0.58582,-0.81803,0.56416,-0.8761,0.57824,-0.92308,0.51088,-0.9383,0.40565,-0.9615,0.37518,-0.96313,0.41727,-0.93636,0.47014,-0.96068,0.60311,-0.91641,0.67523,-0.88256,0.6443,-0.76346,0.50535,-0.7284,0.48656,-0.68237,0.4951,-0.6392,0.54902,-0.67021,0.66814,-0.66557,0.71539,-0.68278,0.68943,-0.68487,0.62928,-0.66353,0.64116,-0.65751,0.70285,-0.69476,0.78771,-0.65759,0.79748,4,2,9,13,15,7,5,10,3,1,12,11,14,8,6
-0.96342,0.45525,-0.96519,0.47066,-0.96362,0.46384,-0.96899,0.47366,-0.97637,0.51142,-0.97859,0.53368,-0.96785,0.58587,-0.93813,0.6457,-0.88984,0.70329,-0.82896,0.75358,-0.77276,0.7875,-0.71905,0.79141,-0.61654,0.69793,-0.58784,0.60284,-0.62033,0.613,-0.68451,0.66513,-0.74388,0.66303,-0.78994,0.58421,-0.83065,0.6154,-0.98602,0.75723,-0.93374,0.65321,-0.92076,0.47272,-0.91807,0.5035,-0.88441,0.4653,-0.91949,0.36593,-0.93379,0.36527,-0.97047,0.35695,-0.9615,0.359,-1.00707,0.49792,-0.95865,0.47014,-0.983,0.41417,-0.97107,0.44133,-0.91432,0.44481,-0.85527,0.43088,-0.78758,0.51523,-0.7399,0.4813,-0.75188,0.45485,-0.74438,0.5079,-0.73962,0.54183,-0.72917,0.58173,-0.74057,0.70983,-0.70041,0.72079,-0.71193,0.65094,-0.73903,0.64939,-0.71772,0.62741,3,2,9,13,15,7,6,10,4,1,12,11,14,8,5
-0.84658,0.41818,-0.84799,0.42116,-0.83634,0.42669,-0.84047,0.43645,-0.84566,0.46154,-0.8452,0.48339,-0.82139,0.53452,-0.80034,0.59304,-0.75207,0.64918,-0.68237,0.69827,-0.62842,0.73198,-0.57662,0.74999,-0.52537,0.75209,-0.50644,0.75219,-0.49609,0.76457,-0.50353,0.80805,-0.53284,0.8269,-0.56968,0.86336,-0.67518,1.0142,-0.70802,1.09618,-0.71819,1.07326,-0.70991,0.94363,-0.64562,0.78324,-0.6632,0.76188,-0.72409,0.74146,-0.75138,0.70507,-0.74518,0.66516,-0.723,0.63468,-0.75454,0.64318,-0.74696,0.6772,-0.71523,0.72907,-0.75243,0.8,-0.75572,0.82848,-0.75328,0.78818,-0.67907,0.68725,-0.72072,0.63284,-0.70493,0.65667,-0.63309,0.70817,-0.67481,0.82221,-0.68278,0.90479,-0.68487,0.91117,-0.66353,0.85351,-0.71193,0.81963,-0.65933,0.81286,-0.66616,0.8582,3,2,9,13,14,7,4,10,6,1,12,11,15,8,5
-0.76865,0.36872,-0.76007,0.37166,-0.75804,0.36475,-0.75156,0.37442,-0.76525,0.39921,-0.75291,0.43316,-0.73772,0.48322,-0.70501,0.54044,-0.65675,0.59512,-0.59862,0.64302,-0.53562,0.6626,-0.49525,0.68103,-0.45451,0.68435,-0.42504,0.69787,-0.42361,0.70944,-0.46093,0.73659,-0.56615,0.75243,-0.62764,0.73929,-0.68718,0.69514,-0.74426,0.66037,-0.80203,0.8148,-0.80365,0.76503,-0.79323,0.58582,-0.81803,0.56416,-0.8761,0.57824,-0.92308,0.51088,-0.9383,0.40565,-0.9615,0.37518,-0.96313,0.41727,-0.93636,0.47014,-0.96068,0.60311,-0.91641,0.67523,-0.88256,0.6443,-0.76346,0.50535,-0.7284,0.48656,-0.68237,0.4951,-0.6392,0.54902,-0.67021,0.66814,-0.66557,0.71539,-0.68278,0.68943,-0.68487,0.62928,-0.66353,0.64116,-0.65751,0.70285,-0.69476,0.78771,-0.65759,0.79748,4,2,9,13,15,7,5,10,3,1,12,11,14,8,6
-0.96342,0.45525,-0.96519,0.47066,-0.96362,0.46384,-0.96899,0.47366,-0.97637,0.51142,-0.97859,0.53368,-0.96785,0.58587,-0.93813,0.6457,-0.88984,0.70329,-0.82896,0.75358,-0.77276,0.7875,-0.71905,0.79141,-0.61654,0.69793,-0.58784,0.60284,-0.62033,0.613,-0.68451,0.66513,-0.74388,0.66303,-0.78994,0.58421,-0.83065,0.6154,-0.98602,0.75723,-0.93374,0.65321,-0.92076,0.47272,-0.91807,0.5035,-0.88441,0.4653,-0.91949,0.36593,-0.93379,0.36527,-0.97047,0.35695,-0.9615,0.359,-1.00707,0.49792,-0.95865,0.47014,-0.983,0.41417,-0.97107,0.44133,-0.91432,0.44481,-0.85527,0.43088,-0.78758,0.51523,-0.7399,0.4813,-0.75188,0.45485,-0.74438,0.5079,-0.73962,0.54183,-0.72917,0.58173,-0.74057,0.70983,-0.70041,0.72079,-0.71193,0.65094,-0.73903,0.64939,-0.71772,0.62741,3,2,9,13,15,7,6,10,4,1,12,11,14,8,5
1.03276,0.17088,1.02739,0.18605,1.05295,0.16647,1.06708,0.18821,1.09458,0.21213,1.12448,0.24454,1.17672,0.2778,1.21311,0.31663,1.17634,0.33805,1.11858,0.32497,1.02117,0.26009,0.94943,0.11534,0.89269,-0.04759,0.85741,-0.18478,0.83955,-0.31036,0.8486,-0.4071,0.84455,-0.45439,0.8562,-0.4392,0.83131,-0.38961,0.75445,-0.29191,0.62332,-0.15463,0.473,0.00182,0.34205,0.17441,0.24366,0.30054,0.17707,0.39859,0.12858,0.51088,0.10231,0.61647,0.09016,0.68337,0.07985,0.7561,0.07751,0.77278,0.0435,0.76056,-0.00897,0.67523,-0.13205,0.52152,-0.25342,0.31185,-0.36331,0.11392,-0.45231,-0.05579,-0.5171,-0.19102,-0.56817,-0.2799,-0.61001,-0.3394,-0.62709,-0.32023,-0.6384,-0.28347,-0.65428,-0.20817,-0.69378,-0.11472,-0.76558,0.00825,-0.84654,0.10513,8,5,6,13,15,9,2,11,3,4,12,1,14,10,7
1.36381,0.13381,1.3692,0.13654,1.36622,0.14168,1.39325,0.16339,1.42634,0.18719,1.46303,0.20685,1.38592,0.17509,1.30849,0.13239,1.23988,0.0946,1.14997,0.03462,1.07272,-0.04529,1.01045,-0.13296,1.01424,-0.12892,1.02027,-0.04897,0.96378,0.06172,0.85922,0.25053,0.71126,0.42463,0.54322,0.58421,0.37697,0.74303,0.2831,0.88636,0.16812,0.91168,0.09823,0.84619,0.02417,0.68456,-0.08813,0.43235,-0.20289,0.17006,-0.32214,-0.07164,-0.44479,-0.24306,-0.54952,-0.45187,-0.63381,-0.58309,-0.70237,-0.59709,-0.72642,-0.53041,-0.76334,-0.40077,-0.80857,-0.19974,-0.86551,0.04388,-0.94546,0.38625,-1.05624,0.71549,-1.13687,1.12763,-1.18953,1.38915,-1.2025,1.5165,-1.23023,1.52409,-1.31634,1.4213,-1.43872,1.23836,-1.54691,1.05323,-1.61562,0.90084,-1.66251,0.74889,6,4,8,12,14,9,2,11,5,3,13,1,15,10,7
0.9646,0.38106,0.96876,0.40876,0.97465,0.41427,0.98803,0.33716,1.01417,0.4366,1.05267,0.4457,1.11393,0.54738,1.14955,0.55358,1.15514,0.59512,1.12902,0.57386,1.10363,0.45442,1.07151,0.29475,1.02434,0.11507,0.9999,-0.03542,0.9845,-0.17254,0.95505,-0.29278,0.93339,-0.36505,0.90259,-0.34622,0.84324,-0.29389,0.75445,-0.16278,0.62332,0.02307,0.44962,0.22917,0.26258,0.42124,0.14412,0.56416,0.05768,0.65985,-0.01095,0.7698,-0.01566,0.84354,-0.03994,0.92662,-0.05189,0.9981,-0.06731,0.97984,-0.1239,0.90223,-0.19482,0.75324,-0.2378,0.5369,-0.28406,0.35648,-0.34357,0.18557,-0.39482,0.0406,-0.45136,-0.06994,-0.494,-0.15969,-0.53596,-0.19255,-0.57144,-0.19909,-0.59197,-0.17614,-0.60814,-0.11529,-0.63024,-0.03686,-0.68588,0.05854,-0.75205,0.17801,8,6,5,14,15,9,2,10,4,3,12,1,13,11,7
-1.87875,-0.03929,-1.84425,-0.09857,-1.77612,-0.18052,-1.74979,-0.34541,-1.71026,-0.41132,-1.66591,-0.58515,-1.58507,-0.71069,-1.47856,-0.88116,-1.34545,-1.02818,-1.21633,-1.09909,-1.11299,-1.15564,-1.02427,-1.14019,-0.9508,-1.03705,-0.86268,-0.90452,-0.76528,-0.73757,-0.63129,-0.50722,-0.47731,-0.33525,-0.31467,-0.25317,-0.13715,-0.08647,-0.00697,0.03086,0.06037,0.0392,0.10992,-0.01438,0.13768,-0.15474,0.14412,-0.24307,0.12279,-0.25449,0.23587,-0.52476,0.34906,-0.82696,0.45876,-1.10055,0.55194,-1.29301,0.61234,-1.37763,0.67948,-1.33337,0.74541,-1.19612,0.85099,-1.02848,1.0217,-0.80466,1.19566,-0.51674,1.33064,-0.67559,1.49249,-0.5005,1.83388,-0.31993,1.99145,-0.15246,2.09158,-0.05102,2.14765,-0.00159,2.17894,-0.00912,2.18325,-0.10172,2.20949,-0.28089,2.17685,-0.5144,7,5,9,10,6,8,11,14,2,4,13,15,12,3,1
1.3541,0.33165,1.35946,0.33455,1.36622,0.35233,1.38339,0.34959,1.4163,0.38672,1.46303,0.42056,1.52194,0.47035,1.58402,0.52725,1.63194,0.59512,1.66304,0.68447,1.66037,0.64875,1.52932,0.48786,1.35861,-0.18315,1.26453,-0.42923,1.18122,-0.13117,1.11473,0.708,1.05559,1.27384,0.98374,1.3751,0.80739,0.98229,0.50068,0.24075,0.28794,-0.44548,0.13335,-0.72884,0.06954,-0.40156,-0.03284,0.31705,-0.18122,0.87209,-0.32214,1.07725,-0.40186,0.8111,-0.49531,0.22925,-0.61184,-0.51855,-0.73584,-1.01127,-0.86031,-1.12872,-0.97107,-0.88421,-1.06231,-0.26114,-1.20214,0.54998,-1.26122,1.2176,-1.24794,1.37657,-1.24955,0.99306,-1.25445,0.29425,-1.30436,-0.39281,-1.42504,-0.91261,-1.53926,-1.04864,-1.62332,-0.83191,-1.75567,-0.32231,-1.84582,0.36024,-1.9116,1.21047,5,6,8,14,15,10,2,9,7,3,12,1,13,11,4
1.48071,0.18327,1.48646,0.18605,1.49351,0.17884,1.50199,0.17583,1.53694,0.21213,1.59642,0.24454,1.6684,0.30348,1.73238,0.35615,1.76971,0.41922,1.79919,0.44944,1.80472,0.49603,1.83454,0.51545,1.8651,0.53526,1.89555,0.5349,1.94736,0.53031,1.99845,0.49356,2.02198,0.54383,1.89952,0.27411,1.71607,-0.40553,1.56429,-0.88914,1.41383,-1.17257,1.29289,-1.31345,1.14807,-1.17504,0.95143,-0.8197,0.7091,-0.22183,0.4827,0.25195,0.3276,0.68134,0.18769,1.00768,0.13474,1.14336,0.11097,1.05952,0.08809,0.77627,0.03478,0.41014,-0.02636,-0.01563,-0.1106,-0.40274,-0.21532,-0.70313,-0.30854,-0.88216,-0.36684,-0.97146,-0.41977,-0.94749,-0.47115,-0.80672,-0.60852,-0.48178,-0.86132,-0.06874,-1.13417,0.42882,-1.35632,1.13109,-1.50937,1.47914,-1.52507,1.5992,6,8,7,14,15,9,1,10,5,3,12,2,13,11,4
1.36381,0.72727,1.379,0.68102,1.38581,0.66212,1.39325,0.72189,1.4163,0.78571,1.4425,0.68456,1.42778,0.61155,1.40388,0.50092,1.33526,0.31099,1.24422,0.11759,1.16552,-0.15628,1.10202,-0.31237,1.06488,-0.33223,1.02027,-0.27987,0.9534,-0.21386,0.88052,-0.04969,0.70012,0.23095,0.48527,0.58421,0.28128,0.9344,0.12594,1.17692,0.01245,1.34792,-0.04231,1.38205,-0.06668,1.39213,-0.066,1.33851,-0.07261,1.28027,-0.10754,1.15813,-0.18732,0.95704,-0.30019,0.66712,-0.43616,0.385,-0.59097,0.10378,-0.72642,-0.1211,-0.82897,-0.32283,-0.88256,-0.43,-0.89609,-0.47714,-0.89613,-0.48807,-0.88368,-0.42766,-0.86456,-0.31216,-0.86497,-0.23981,-0.93404,-0.11243,-1.06319,0.08361,-1.22348,0.2937,-1.34644,0.54823,-1.41985,0.85859,-1.4385,1.1397,-1.43062,1.29553,8,5,4,13,15,9,2,11,7,3,12,1,14,10,6
1.69492,0.66548,1.69153,0.66867,1.69904,0.6869,1.69969,0.67224,1.51682,0.53636,1.4425,0.34512,1.41734,0.11093,1.43565,-0.17036,1.4624,-0.2977,1.47455,-0.28337,1.43357,-0.18404,1.29531,0.11534,1.10541,0.50815,0.93881,0.90155,0.79812,1.20553,0.75277,1.35136,0.76679,1.42284,0.74029,1.49916,0.61607,1.30129,0.37977,0.95093,0.15617,0.36236,-0.06575,-0.14429,-0.20291,-0.53323,-0.27612,-0.62198,-0.30062,-0.63001,-0.34361,-0.58949,-0.48772,-0.21062,-0.67961,0.39144,-0.83139,0.94973,-0.89177,1.3303,-0.92722,1.54775,-0.93828,1.68885,-0.92486,1.6879,-0.9165,1.60688,-1.00468,1.2176,-1.11378,0.63284,-1.15566,0.22611,-1.2452,-0.02616,-1.35992,-0.09905,-1.36939,-0.03753,-1.39066,0.03866,-1.46644,0.18993,-1.54691,0.53417,-1.63333,1.02657,-1.65394,1.38054,4,6,9,12,15,8,1,11,7,2,13,3,14,10,5
1.65595,0.78907,1.67204,0.75528,1.65991,0.78604,1.68978,0.82118,1.72795,0.82315,1.72976,0.7223,1.68933,0.52171,1.6158,0.26397,1.56834,-0.00013,1.5269,-0.28337,1.4954,-0.44775,1.49881,-0.42269,1.53084,-0.34581,1.47827,-0.15762,1.31579,0.2271,1.08281,0.63654,0.92231,1.0057,0.82144,1.35955,0.77154,1.57253,0.73033,1.64501,0.71912,1.65496,0.66041,1.52824,0.55774,1.14531,0.44269,0.59711,0.32908,0.08838,0.23587,-0.28198,0.1774,-0.48639,0.16605,-0.54918,0.17867,-0.50245,0.17779,-0.46971,0.12161,-0.27855,-0.05272,0.09822,-0.28005,0.46012,-0.43706,0.77326,-0.53104,1.07426,-0.56734,1.28013,-0.56404,1.34294,-0.54036,1.36244,-0.53596,1.34294,-0.63635,1.17405,-0.74988,0.79038,-0.80195,0.40227,-0.82994,0.07997,-0.85411,-0.13007,-0.85511,-0.16213,5,6,8,14,15,9,1,10,7,3,12,2,13,11,4
1.7728,0.5171,1.78924,0.52016,1.8165,0.50104,1.73919,0.49848,1.5872,0.27451,1.50408,0.03083,1.43827,-0.28704,1.39325,-0.59161,1.37766,-0.74411,1.38036,-0.71199,1.37169,-0.6976,1.29531,-0.49171,1.07498,0.06085,0.89814,0.57567,0.80845,0.92995,0.79537,1.16546,0.82233,1.27384,0.79824,1.31306,0.63999,1.14183,0.39189,0.72494,0.14422,0.16846,-0.05406,-0.35537,-0.12344,-0.81297,-0.09922,-0.95151,-0.11605,-0.95659,-0.16119,-0.78362,-0.35899,-0.29176,-0.6688,0.39144,-0.97415,0.94973,-1.24833,1.39403,-1.29543,1.59502,-1.25533,1.56416,-1.26315,1.24284,-1.37554,0.66908,-1.39936,0.14259,-1.3534,-0.19353,-1.33408,-0.44667,-1.28231,-0.42675,-1.25807,-0.3661,-1.32301,-0.26637,-1.43709,-0.09559,-1.62332,0.25631,-1.76472,0.66389,-1.83697,1.00142,-1.84289,1.16193,5,4,9,11,15,8,1,12,7,2,13,3,14,10,6
1.70463,0.85092,1.69153,0.87903,1.69904,0.89755,1.73919,0.88322,1.78829,0.93535,1.80157,0.9737,1.68933,0.94535,1.67941,0.7642,1.60017,0.37867,1.51645,-0.00683,1.4954,-0.12852,1.49881,-0.10537,1.51058,-0.0747,1.46806,0.10039,1.35722,0.58543,1.23186,1.00822,1.11113,1.37818,1.04169,1.51464,1.04655,1.58845,1.04458,1.59655,0.97065,1.59033,0.77752,1.4308,0.47827,0.84907,0.22153,0.15229,0.05768,-0.23812,-0.00019,-0.28198,0.0058,-0.25932,0.00339,-0.20862,-0.0629,0.12682,-0.201,0.61348,-0.33589,1.10696,-0.41351,1.47058,-0.44919,1.62651,-0.42688,1.6218,-0.40279,1.57594,-0.46192,1.41786,-0.64857,1.00655,-0.85567,0.56132,-1.01737,0.24807,-1.10032,0.08361,-1.10278,0.11921,-1.07882,0.16344,-1.04776,0.2227,-1.0932,0.43567,-1.25881,0.76107,5,6,7,14,15,10,2,8,9,3,12,1,13,11,4
