A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
-1.0577,-1.22122,-1.05328,-1.49135,-1.14401,-0.44304,1.50499,-0.97359,0.34499,1.09224,0.96769,-1.40779,-0.87722,1.72055,-0.65904,-1.73188,22,24,11,19,14,2,21,12,25,8,16,9,18,10,26,4,15,23,7,1,6,5,17,20,3,13
-0.535,0.89712,-0.06049,0.71973,0.2256,0.05054,1.50499,-0.97359,-0.91511,-1.31893,1.72786,0.51476,-0.44849,1.72055,-1.04859,0.12291,17,25,14,24,21,6,19,12,26,18,13,15,11,8,23,10,7,22,9,3,5,1,4,16,2,20
-0.01231,0.29188,-0.06049,0.27751,-0.23094,0.05054,0.21483,-0.23282,1.18506,1.09224,0.20753,-0.44651,-0.44849,-0.21908,0.50964,-1.11362,24,11,10,5,4,8,13,9,6,15,12,18,23,22,16,19,17,20,3,7,14,25,26,2,21,1
0.51038,0.5945,0.93231,0.27751,2.96482,0.54413,-0.64527,0.13756,-0.91511,-0.51521,0.20753,0.03413,1.26642,0.42746,1.67832,0.74118,21,3,22,13,10,20,4,1,26,25,6,23,5,11,12,18,2,9,8,24,14,17,7,15,16,19
-1.0577,-1.52384,-1.05328,-1.04914,-0.68748,0.05054,-0.21522,0.50794,-0.07504,-0.11335,-0.17256,0.03413,-0.44849,0.42746,2.06787,0.12291,25,1,13,10,5,16,4,6,9,14,12,17,23,24,15,21,7,11,2,19,18,22,26,8,20,3
-0.01231,-0.61598,1.4287,-0.60692,0.2256,1.03772,-0.64527,-0.60321,-0.07504,0.28852,-0.55264,-0.44651,2.12387,-0.86563,-0.65904,0.12291,11,5,23,6,14,17,12,2,24,18,7,15,1,3,8,20,16,4,13,22,9,19,10,21,25,26
-1.0577,-2.12908,-1.54967,-2.37579,-1.60055,0.05054,1.07494,-0.60321,-1.75517,-0.51521,2.10794,0.03413,-0.87722,1.72055,-1.43815,0.12291,18,26,13,23,21,6,19,7,25,17,11,16,10,14,22,9,8,24,12,4,5,1,3,15,2,20
-1.0577,-1.82646,-1.05328,-1.93357,-0.68748,0.05054,0.21483,0.50794,-0.49507,-0.51521,-0.17256,-0.92715,0.83769,0.42746,-0.65904,-1.11362,25,8,22,4,15,11,7,3,21,24,13,23,9,1,2,5,14,12,10,19,6,18,20,16,17,26
-0.01231,0.29188,0.43591,0.27751,0.2256,0.54413,-0.21522,0.13756,0.76503,1.09224,-0.55264,-1.40779,-0.01976,-0.21908,-0.26948,0.12291,24,3,20,1,6,9,12,10,7,8,16,15,22,14,5,11,19,17,2,18,21,25,26,4,23,13
-0.535,-0.9186,0.43591,-1.04914,-0.23094,-0.93663,-0.64527,-0.23282,-0.49507,0.69038,1.34777,1.47604,2.12387,-0.86563,-0.26948,0.12291,16,24,4,21,7,12,6,8,26,17,1,11,2,5,14,23,13,20,19,15,3,9,10,22,18,25
-0.01231,0.5945,0.43591,0.71973,0.2256,0.05054,0.64489,-0.97359,1.60509,1.09224,0.20753,-0.92715,-0.87722,-0.86563,0.8992,-1.11362,24,12,14,6,4,7,18,10,8,9,11,13,23,22,21,20,19,15,2,3,16,25,26,5,17,1
-0.535,0.29188,-0.06049,0.27751,1.13867,0.54413,0.21483,-0.60321,-0.49507,-0.91707,-0.17256,0.03413,1.26642,1.07401,1.28876,-1.11362,22,5,23,16,8,18,10,1,26,25,7,24,11,6,21,17,3,9,4,19,14,15,2,13,12,20
1.55577,1.19974,0.93231,1.16195,-0.23094,-1.43022,1.50499,-0.60321,-0.49507,0.28852,1.72786,-0.44651,-0.01976,1.07401,-1.04859,0.12291,19,25,12,21,18,3,22,10,26,17,11,15,9,8,24,7,16,23,13,4,6,1,5,14,2,20
-0.01231,-0.31336,0.43591,-0.60692,1.13867,1.03772,-0.64527,-0.23282,-0.91511,0.28852,-0.17256,0.51476,0.40896,-0.21908,2.45743,1.35944,12,3,22,11,5,17,7,4,16,13,6,15,14,18,25,26,2,10,1,24,19,23,20,9,21,8
-1.58039,-0.9186,-1.54967,-1.04914,-0.68748,0.05054,-0.21522,0.13756,1.18506,-0.91707,-0.17256,0.51476,-0.44849,-0.21908,1.28876,0.12291,24,9,8,13,2,20,4,10,3,16,11,14,22,21,12,23,7,15,6,18,17,25,26,5,19,1
-0.01231,-0.31336,-0.55688,-0.60692,-0.68748,-0.44304,-0.21522,0.50794,0.34499,0.69038,0.58761,0.9954,-0.44849,0.42746,0.12008,0.74118,25,22,1,17,3,14,2,10,15,13,4,16,24,21,5,19,7,20,8,11,6,23,26,9,18,12
0.51038,-0.01074,0.93231,-0.1647,0.2256,1.03772,-1.07533,0.13756,0.34499,-0.11335,-0.17256,-0.92715,-0.44849,-0.86563,0.12008,-1.11362,16,3,23,1,14,19,11,8,17,5,13,9,18,21,6,22,10,4,2,20,15,25,26,12,24,7
-1.0577,-1.52384,-1.05328,-1.04914,-0.68748,-1.43022,-1.50538,-0.23282,0.76503,-2.52452,-2.07297,-0.92715,-0.87722,-0.86563,-1.04859,-1.11362,3,23,19,4,18,16,20,12,15,2,7,1,11,9,25,21,17,13,6,8,5,24,26,10,22,14
-0.535,-0.31336,-0.55688,-0.60692,-0.68748,0.05054,-0.21522,-0.60321,3.70526,0.28852,-0.17256,0.03413,-1.30595,-0.21908,1.67832,0.12291,24,18,7,13,2,20,8,6,5,14,9,10,22,23,17,19,11,21,3,15,16,25,26,4,12,1
1.55577,0.89712,1.9251,1.16195,2.05175,1.03772,0.21483,-0.60321,0.34499,0.28852,-1.31281,0.03413,-0.01976,-1.51217,0.12008,1.97771,12,4,21,8,10,18,11,7,24,17,2,15,9,14,19,23,5,1,3,20,16,26,22,6,25,13
-1.0577,1.19974,-1.05328,1.16195,-0.68748,3.01207,-1.93543,0.50794,-0.49507,1.89597,-1.69289,0.9954,-1.30595,-0.86563,-1.43815,0.12291,3,24,23,10,17,5,21,12,13,1,8,2,7,19,26,16,9,11,6,18,4,15,25,22,20,14
-0.01231,-0.61598,0.93231,-0.60692,-0.23094,-0.44304,0.64489,-0.97359,-0.07504,0.69038,0.20753,-0.44651,0.83769,-0.21908,-1.04859,0.12291,24,17,20,9,18,3,23,2,15,19,5,22,11,1,21,12,25,14,13,6,4,8,10,7,16,26
-1.58039,-1.82646,-1.54967,-1.93357,-1.14401,0.54413,-0.21522,-0.60321,1.18506,-0.51521,-0.17256,0.03413,-0.44849,-0.21908,0.50964,0.12291,24,6,17,8,4,19,9,7,1,14,12,13,23,21,10,22,11,15,5,18,16,25,26,2,20,3
-0.01231,0.5945,0.43591,0.71973,1.59521,0.05054,-0.21522,-0.60321,0.34499,-0.11335,0.20753,0.9954,1.69515,1.07401,1.28876,-1.73188,24,14,11,18,2,16,3,8,26,25,1,21,4,10,20,19,6,15,9,12,5,23,13,17,7,22
1.55577,1.19974,1.9251,1.60416,2.50828,-0.44304,-0.21522,0.87833,-0.49507,-0.91707,-0.55264,-0.44651,-0.01976,-0.86563,1.28876,1.35944,20,1,16,7,10,21,5,3,24,22,4,18,9,13,11,17,6,2,8,23,15,26,19,12,25,14
-0.01231,0.5945,-1.05328,-0.60692,-0.68748,-0.44304,-0.21522,0.50794,-0.91511,0.28852,-0.17256,0.03413,0.40896,1.07401,0.12008,-0.49535,22,17,9,19,12,16,2,3,26,25,6,24,18,5,1,4,7,14,11,23,8,13,15,10,20,21
1.03308,0.89712,1.9251,1.16195,2.50828,0.05054,-0.64527,0.13756,-0.07504,-0.51521,0.20753,1.47604,4.69624,-1.51217,-0.65904,0.74118,19,9,11,20,10,17,2,8,25,23,3,12,1,14,5,16,13,6,18,22,7,15,4,26,21,24
-1.0577,-1.22122,-0.55688,-0.1647,-1.14401,0.54413,0.21483,-0.23282,-1.33514,-0.91707,2.48802,0.03413,-0.01976,1.07401,-1.43815,0.12291,17,26,14,23,20,11,21,10,25,18,9,15,8,6,19,16,12,24,13,5,3,1,4,7,2,22
2.07847,1.19974,1.4287,1.16195,0.2256,-2.41739,1.50499,-0.23282,-0.07504,1.89597,2.48802,0.03413,-0.87722,1.72055,-0.65904,-1.11362,19,25,9,21,17,2,22,16,26,13,8,10,12,11,24,6,18,23,14,4,5,3,7,15,1,20
1.03308,-0.31336,1.4287,1.60416,0.2256,0.54413,-0.64527,1.24871,1.18506,-0.91707,-0.55264,0.03413,-0.01976,-0.21908,0.12008,0.12291,24,7,16,3,11,23,5,2,18,19,9,17,15,14,1,20,4,10,6,21,8,25,26,12,22,13
-0.01231,0.29188,0.43591,0.27751,0.68213,1.5313,-0.64527,0.50794,-0.49507,-0.91707,0.20753,-1.40779,1.69515,-2.15872,-0.65904,-1.73188,6,11,22,3,18,19,12,8,26,13,4,7,1,2,17,23,9,5,10,15,14,21,16,20,25,24
-0.535,-0.31336,-0.06049,1.16195,1.59521,1.03772,-0.21522,0.13756,-1.75517,-0.91707,-0.17256,0.51476,1.69515,0.42746,0.12008,0.74118,13,16,18,19,10,23,4,3,25,24,8,21,2,6,7,15,1,9,11,26,12,14,5,20,17,22
-0.535,-0.31336,-0.06049,-0.60692,-0.68748,1.5313,-1.93543,-0.97359,-1.33514,-0.11335,-1.31281,0.9954,-0.44849,-1.51217,-0.65904,-0.49535,1,25,24,14,19,16,13,8,20,2,9,3,5,12,21,23,4,7,6,17,10,18,22,15,26,11
0.51038,-0.01074,0.93231,-0.1647,0.68213,0.54413,-0.21522,1.24871,-0.07504,-0.91707,0.20753,0.51476,-0.01976,-0.21908,0.12008,-1.11362,25,13,14,8,11,23,5,3,19,17,6,18,12,9,1,21,2,10,7,20,4,26,24,15,22,16
-0.01231,-0.01074,0.43591,-0.1647,0.68213,0.05054,0.21483,0.13756,-0.07504,0.28852,0.20753,-0.92715,-0.01976,-0.86563,0.8992,-0.49535,23,1,17,2,7,13,9,5,20,16,11,22,18,15,8,21,12,6,3,14,19,24,26,4,25,10
1.55577,2.41022,-0.06049,1.16195,-0.23094,1.5313,-1.93543,-0.23282,-0.49507,0.69038,-1.31281,0.9954,0.40896,-1.51217,0.50964,1.97771,1,16,21,13,15,17,9,10,25,5,7,4,8,14,19,22,2,3,6,20,11,23,24,18,26,12
1.03308,0.89712,1.4287,0.71973,2.05175,0.54413,0.21483,-0.23282,0.34499,0.69038,-0.17256,-0.92715,0.83769,-0.86563,1.28876,0.74118,25,1,21,2,7,14,9,4,23,19,6,20,11,12,15,16,10,3,5,17,18,26,22,8,24,13
-0.01231,-0.01074,0.93231,-0.1647,0.2256,-1.92381,0.21483,-0.60321,0.76503,1.09224,1.72786,1.47604,-0.01976,-0.21908,-0.26948,-1.73188,21,26,4,18,7,5,19,14,24,11,1,9,12,10,25,17,20,23,15,3,2,13,22,8,6,16
-0.01231,0.29188,0.93231,0.71973,2.05175,0.05054,0.21483,-0.60321,-0.49507,-0.51521,-0.93272,0.03413,1.26642,-0.21908,0.50964,-1.11362,16,6,24,7,14,18,15,2,26,25,4,21,5,3,10,17,9,1,8,23,11,20,13,12,22,19
0.51038,0.29188,0.93231,0.27751,0.2256,-1.92381,1.50499,-0.60321,-0.91511,0.28852,1.34777,0.9954,1.69515,1.72055,-1.04859,0.12291,16,25,11,22,15,5,17,12,26,20,10,13,7,6,23,9,14,19,18,8,4,1,2,21,3,24
-0.01231,-0.01074,-0.06049,-0.1647,0.68213,-0.44304,-0.21522,0.13756,0.76503,-0.51521,-0.17256,0.9954,1.26642,-0.21908,-0.26948,0.74118,23,15,5,12,4,21,1,6,19,20,2,16,11,8,3,22,9,10,13,17,7,25,26,14,24,18
-1.0577,-1.82646,-1.54967,-1.93357,-1.14401,0.05054,-0.21522,2.73025,-1.75517,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,-1.43815,0.12291,21,15,16,10,18,25,14,1,9,7,6,17,4,2,5,13,8,11,12,22,3,26,20,23,19,24
-0.01231,1.19974,-0.06049,1.16195,-0.68748,0.05054,-0.21522,0.13756,-0.49507,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,0.12008,0.12291,17,8,15,9,11,23,2,4,12,18,10,21,20,16,1,22,5,7,6,24,14,19,25,3,26,13
-1.0577,-0.9186,-1.05328,-1.04914,-1.14401,-1.43022,0.21483,-0.23282,0.76503,0.69038,0.96769,2.43732,-0.87722,-0.21908,-0.65904,-0.49535,21,25,1,23,2,8,7,18,11,5,3,6,17,13,22,20,15,24,14,4,9,19,26,12,10,16
0.51038,0.29188,0.93231,0.27751,-0.23094,1.03772,-1.50538,-0.60321,0.34499,-0.91707,0.20753,-1.88843,-0.87722,1.07401,0.12008,-0.49535,17,13,25,5,12,7,9,14,21,8,20,1,19,24,23,3,10,22,2,4,16,15,26,18,6,11
-0.535,-1.22122,-0.55688,-0.60692,-0.68748,0.05054,-0.64527,0.87833,1.18506,-0.91707,-0.55264,0.9954,-0.87722,-0.21908,0.8992,1.97771,20,11,5,13,2,23,1,14,12,15,6,8,19,22,10,24,3,9,4,18,16,25,26,17,21,7
-1.0577,-1.22122,-1.05328,-0.60692,-1.14401,0.05054,-0.21522,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,0.12008,0.12291,16,8,17,13,10,21,5,4,3,18,11,19,22,15,1,24,9,6,7,23,14,20,25,2,26,12
-0.01231,-0.01074,0.43591,1.60416,1.59521,1.5313,0.64489,0.13756,-1.33514,-0.91707,0.20753,0.03413,1.69515,1.72055,1.28876,-1.73188,18,16,21,20,14,15,12,6,26,25,9,24,4,5,22,10,3,13,7,17,11,8,1,19,2,23
0.51038,0.89712,1.4287,1.16195,1.13867,2.51848,-0.64527,-0.97359,-0.49507,0.28852,-1.31281,-0.92715,2.12387,-1.51217,-0.65904,0.12291,2,9,25,6,15,13,20,7,26,10,5,8,1,4,22,19,16,3,14,21,12,17,11,18,23,24
3.12386,2.1076,1.9251,1.16195,0.68213,0.05054,-0.21522,-0.97359,2.02513,0.28852,-0.17256,0.03413,0.40896,-1.51217,0.12008,0.12291,24,11,15,6,8,21,12,3,20,19,2,18,7,10,17,23,14,13,4,16,9,26,25,1,22,5
0.51038,-0.01074,0.93231,0.27751,2.50828,-0.93663,0.21483,0.13756,-0.91511,-0.91707,-0.55264,0.03413,3.41006,-0.86563,0.8992,0.12291,19,4,16,12,10,18,6,5,26,23,7,20,1,11,8,13,15,3,17,22,9,14,2,25,21,24
-0.01231,0.29188,-0.55688,0.27751,-0.23094,-1.43022,0.21483,0.50794,0.34499,1.49411,1.34777,1.95668,-0.44849,0.42746,-0.26948,0.12291,23,26,1,22,3,6,10,17,21,7,2,9,18,11,20,15,14,24,16,4,5,12,25,13,8,19
2.07847,0.89712,1.9251,1.16195,0.2256,-1.92381,0.64489,0.50794,1.18506,1.49411,1.72786,0.51476,-0.01976,0.42746,-1.04859,-0.49535,25,26,6,18,13,4,19,9,24,16,3,14,12,7,22,11,20,23,15,5,1,10,17,8,2,21
0.51038,1.19974,0.93231,1.16195,1.59521,1.03772,0.21483,-0.23282,-0.07504,0.28852,-0.93272,-0.44651,-0.01976,-0.86563,0.12008,1.97771,12,2,22,3,10,17,9,7,23,16,5,18,14,15,13,20,6,1,4,21,19,26,24,8,25,11
-2.10309,0.5945,-2.54246,0.27751,-1.60055,0.05054,-0.21522,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-1.43815,0.12291,16,17,18,14,19,11,10,3,1,2,9,5,22,25,7,24,20,21,4,12,6,13,26,8,23,15
-0.01231,-0.9186,-0.06049,0.71973,-0.68748,0.05054,0.21483,1.24871,1.18506,-0.91707,0.58761,0.51476,-0.01976,-0.21908,0.12008,0.12291,25,15,2,10,7,23,4,6,16,20,8,18,19,12,1,22,5,17,9,14,3,24,26,11,21,13
-1.0577,-1.82646,-1.05328,-1.49135,-0.68748,0.54413,-0.21522,0.13756,0.34499,-0.51521,-0.17256,-1.40779,-0.44849,-0.21908,0.8992,0.74118,23,1,19,2,4,15,6,12,3,13,16,14,24,20,8,17,11,10,5,18,21,25,26,9,22,7
-0.01231,-0.31336,0.43591,-0.60692,0.2256,-0.44304,0.21483,-0.97359,1.60509,1.09224,0.20753,0.9954,-0.44849,0.42746,0.12008,0.12291,25,21,3,17,1,14,11,10,8,15,5,13,23,20,19,18,16,22,7,6,9,24,26,2,12,4
0.51038,0.89712,-0.06049,1.16195,-0.23094,0.05054,-0.21522,3.8414,-1.33514,-1.7208,-0.17256,0.03413,1.26642,-0.21908,-1.43815,0.12291,22,8,15,6,16,24,18,2,17,11,5,13,3,1,9,12,10,7,14,21,4,23,19,26,20,25
-0.01231,-0.61598,1.4287,-0.60692,0.2256,0.05054,-0.64527,-0.60321,-0.49507,0.28852,0.20753,0.03413,1.69515,-2.15872,-0.65904,0.12291,6,11,21,13,19,20,8,3,26,17,2,16,1,4,14,24,9,5,12,18,10,22,7,15,25,23
-1.58039,-1.22122,-1.54967,-1.93357,-1.14401,-0.44304,1.07494,-0.60321,-0.49507,1.89597,0.20753,-1.40779,-0.87722,0.42746,-1.04859,0.12291,21,19,16,13,14,1,20,12,4,5,18,9,24,11,25,2,22,23,8,3,15,7,26,17,6,10
-0.535,-0.31336,-0.55688,-0.60692,-0.68748,-0.93663,1.07494,1.24871,-1.33514,-0.51521,-0.93272,0.03413,-0.44849,-0.86563,0.8992,1.97771,17,10,8,15,7,20,3,4,21,9,6,14,18,16,12,19,2,1,5,22,13,26,24,23,25,11
-0.01231,0.89712,-0.55688,0.71973,-0.23094,-0.44304,-0.21522,2.35986,1.60509,-0.91707,-0.55264,-0.92715,-0.01976,-0.21908,0.12008,0.12291,24,4,13,1,8,23,11,2,15,16,7,12,17,6,3,18,14,10,9,20,5,25,26,21,22,19
-0.01231,-0.01074,-0.06049,-0.1647,-0.68748,0.05054,-1.07533,2.73025,-0.07504,-0.51521,3.24819,0.03413,-0.01976,0.42746,-1.43815,0.12291,22,25,11,16,20,14,21,4,26,10,5,9,2,3,17,15,8,23,13,7,1,12,18,19,6,24
-0.535,1.19974,-0.06049,1.16195,0.2256,0.05054,1.50499,-0.97359,-0.91511,-0.91707,1.72786,0.51476,-0.44849,1.07401,-1.04859,0.12291,18,26,14,24,20,6,21,9,25,17,13,16,12,8,22,10,7,23,11,3,4,1,5,15,2,19
0.51038,0.5945,-0.06049,0.27751,0.2256,0.54413,-1.07533,2.73025,-0.49507,-0.51521,2.10794,0.03413,-0.01976,0.42746,-1.43815,0.12291,24,23,14,12,20,18,19,2,26,7,5,10,3,4,11,15,6,21,8,13,1,16,17,22,9,25
-2.10309,-1.82646,-2.04607,-1.49135,-1.60055,0.05054,-0.21522,-0.97359,0.34499,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-0.65904,0.12291,20,8,18,12,9,17,16,3,1,2,13,4,24,25,14,22,19,15,7,11,10,23,26,6,21,5
0.51038,1.19974,1.4287,1.16195,2.50828,0.05054,-0.64527,-0.23282,-1.33514,-0.51521,0.58761,0.03413,0.83769,0.42746,0.12008,-0.49535,19,17,22,18,15,20,9,2,26,25,4,24,3,6,7,14,5,16,12,23,8,10,1,11,13,21
-0.01231,-0.01074,-0.55688,-0.1647,-0.68748,-0.93663,-0.21522,1.98948,1.18506,-0.91707,-0.55264,-1.40779,-0.01976,-0.21908,0.12008,0.12291,24,2,13,1,5,22,10,3,16,15,9,7,17,6,4,14,18,8,12,19,11,25,26,21,23,20
-0.01231,-0.01074,-0.06049,-0.1647,-0.23094,1.03772,1.93504,-0.97359,-0.91511,-2.12266,1.34777,0.51476,-0.01976,1.72055,-0.65904,0.12291,14,25,16,23,22,8,20,12,26,17,15,13,11,7,24,10,6,21,9,3,5,1,4,19,2,18
1.03308,0.89712,-0.55688,-0.1647,-0.23094,-0.44304,0.64489,0.87833,-0.49507,0.28852,0.20753,0.9954,0.83769,1.07401,0.50964,-0.49535,25,21,1,20,9,16,2,8,26,24,6,23,11,3,7,10,4,15,13,17,5,12,18,19,14,22
-0.535,-0.31336,-0.55688,-0.60692,-0.23094,-0.93663,0.21483,-0.60321,0.76503,1.09224,0.58761,0.51476,-0.44849,-0.21908,0.50964,-0.49535,25,18,3,15,1,7,13,12,9,11,6,14,24,22,21,20,17,19,10,5,8,23,26,2,16,4
2.07847,0.29188,-0.06049,2.93081,0.68213,1.5313,-1.93543,-0.23282,-0.07504,1.49411,-0.55264,0.51476,-0.01976,-0.21908,2.06787,1.97771,9,10,23,12,13,14,7,11,19,4,8,5,16,22,26,21,1,6,2,18,15,24,25,20,17,3
1.03308,0.89712,0.93231,1.16195,0.2256,0.54413,-0.21522,0.13756,1.60509,1.09224,-0.93272,-0.44651,-0.44849,-0.86563,0.50964,0.74118,23,6,16,3,5,19,9,7,15,13,8,14,21,20,12,22,10,11,1,18,17,25,26,4,24,2
-0.01231,-0.01074,-0.06049,-0.1647,-0.23094,0.54413,-0.21522,1.24871,0.34499,-0.91707,0.20753,0.9954,-0.01976,-0.21908,-0.26948,0.74118,23,14,5,10,8,24,2,7,13,15,4,17,16,11,1,21,3,12,9,20,6,25,26,18,22,19
1.55577,1.19974,0.93231,1.16195,1.13867,-1.92381,1.07494,-0.97359,-0.91511,0.69038,1.34777,0.03413,2.12387,1.07401,-0.65904,-1.11362,17,23,12,18,13,6,19,11,26,22,9,14,5,7,24,8,20,15,16,10,4,2,1,21,3,25
-1.0577,-0.31336,-0.55688,-0.60692,-0.68748,1.03772,-1.07533,-0.23282,-0.07504,2.29783,-0.93272,0.9954,-1.30595,-0.86563,-1.43815,0.12291,5,23,16,13,14,6,15,12,3,1,9,2,18,21,20,24,11,19,4,10,7,22,26,17,25,8
-0.535,-1.22122,-0.55688,-1.49135,-1.14401,-0.93663,1.50499,-0.97359,0.76503,1.09224,0.96769,-1.40779,-0.87722,1.07401,-0.65904,-1.73188,24,25,10,15,13,2,23,14,19,6,16,8,18,12,26,4,20,22,9,1,5,7,21,17,3,11
2.07847,2.41022,2.42149,1.60416,0.68213,-1.43022,0.64489,-0.23282,-0.49507,1.89597,1.72786,0.51476,1.26642,0.42746,-1.43815,0.74118,21,25,11,20,15,7,19,10,26,18,5,16,8,2,23,12,17,22,14,9,1,3,4,13,6,24
-0.01231,0.5945,0.43591,0.27751,0.2256,-1.92381,0.64489,-0.97359,1.18506,1.09224,2.10794,0.9954,-0.01976,-0.21908,0.12008,-2.35015,21,26,6,18,8,5,22,14,24,11,3,9,12,10,25,17,19,23,13,1,2,16,20,7,4,15
-0.01231,0.5945,0.43591,0.27751,0.68213,1.03772,-0.21522,0.13756,-0.07504,0.28852,-0.93272,-0.44651,-0.01976,-0.86563,0.12008,1.97771,12,2,21,3,10,19,7,8,20,14,6,15,17,16,11,23,5,1,4,22,18,25,24,9,26,13
1.03308,1.19974,1.9251,1.16195,1.13867,-2.41739,0.64489,-0.60321,0.76503,1.09224,2.10794,1.95668,-0.01976,-0.21908,0.12008,-1.73188,22,26,6,21,7,4,19,15,25,12,1,9,10,8,24,14,17,23,16,3,2,13,20,11,5,18
-0.535,-0.01074,0.43591,-0.1647,0.2256,-0.93663,-1.07533,-0.60321,-0.91511,-2.12266,-1.69289,-0.92715,0.40896,-1.51217,0.12008,-2.35015,1,18,20,8,15,19,17,13,26,10,6,2,7,3,22,23,12,4,5,14,11,25,21,9,24,16
-0.01231,0.5945,-0.06049,0.71973,0.68213,0.05054,-0.21522,0.87833,-0.07504,-0.51521,-0.17256,-0.44651,-0.44849,-0.21908,1.67832,0.12291,24,1,14,4,6,18,3,5,13,15,12,17,21,22,10,19,7,8,2,20,16,25,26,11,23,9
-1.0577,-1.82646,-1.54967,-1.93357,-1.14401,0.05054,-0.21522,0.13756,1.18506,-0.91707,-0.17256,0.03413,-0.87722,-0.21908,0.8992,0.12291,24,7,11,9,3,19,4,10,1,16,14,13,22,23,8,21,12,15,5,18,17,25,26,6,20,2
1.03308,-0.31336,1.4287,0.27751,1.59521,0.05054,0.64489,0.13756,-0.91511,-0.51521,0.20753,0.03413,2.12387,1.72055,1.67832,-0.49535,22,11,17,20,15,16,5,3,26,25,8,23,2,9,18,10,6,14,12,19,13,7,1,21,4,24
0.51038,0.89712,0.43591,0.71973,-0.68748,-1.92381,0.21483,1.24871,-1.33514,-0.51521,-0.55264,1.47604,0.40896,-0.21908,-0.26948,1.35944,13,25,2,16,3,20,5,9,23,12,1,10,8,4,15,14,11,6,17,24,7,18,22,19,21,26
-0.01231,-0.61598,-0.06049,-0.60692,-0.23094,-0.44304,-0.64527,0.50794,0.34499,-0.91707,-0.17256,0.9954,-0.44849,0.42746,0.12008,0.12291,23,17,2,14,4,24,1,9,13,16,6,11,20,19,3,21,5,15,8,18,7,25,26,10,22,12
-0.535,-0.31336,-0.06049,-0.60692,1.13867,1.5313,-0.21522,-0.23282,-1.33514,-0.51521,-0.17256,0.03413,0.83769,1.07401,-1.04859,-1.73188,8,22,25,15,17,13,16,4,26,23,7,20,3,2,19,14,9,18,11,21,6,10,1,12,5,24
1.55577,1.19974,1.4287,1.16195,1.59521,-0.93663,-1.07533,0.50794,0.34499,-0.91707,-0.55264,1.47604,0.40896,1.07401,0.12008,0.74118,21,19,4,15,6,24,1,9,26,23,2,10,7,8,13,16,3,12,11,18,5,22,25,14,17,20
-0.01231,-0.61598,-0.06049,-0.60692,-0.68748,-0.44304,1.50499,-0.97359,1.18506,1.09224,0.96769,-1.40779,-0.87722,1.07401,-0.26948,-2.35015,25,24,11,13,10,3,21,15,22,8,14,7,19,12,26,4,17,20,5,1,6,16,23,18,2,9
-0.01231,0.29188,0.43591,0.27751,2.05175,0.54413,0.21483,-0.23282,-0.91511,-0.91707,0.20753,-0.44651,1.26642,1.72055,1.67832,0.12291,23,4,20,19,13,17,7,5,26,25,10,24,8,11,21,12,2,15,6,18,16,9,1,14,3,22
-0.01231,-0.01074,-0.06049,0.27751,0.68213,-0.44304,-0.21522,-0.97359,-0.49507,-0.51521,0.20753,0.9954,-0.01976,1.07401,1.28876,0.12291,21,15,8,23,2,17,4,7,26,24,3,18,19,16,25,20,5,14,6,13,12,11,22,1,10,9
-0.01231,-0.01074,1.4287,-0.1647,2.05175,1.5313,-1.50538,-0.97359,-1.75517,0.28852,-0.93272,0.51476,2.12387,-1.51217,-0.65904,-1.11362,2,18,25,14,16,17,13,3,26,12,4,11,1,5,15,20,8,7,10,24,9,19,6,21,23,22
-0.01231,0.5945,0.43591,0.71973,-1.14401,-0.44304,0.21483,0.13756,-0.91511,-0.11335,2.86811,0.03413,-0.01976,0.42746,-1.43815,0.12291,18,26,12,22,20,4,21,11,25,17,6,15,9,7,19,16,13,24,14,5,2,1,8,10,3,23
1.55577,0.29188,0.93231,0.27751,0.68213,0.05054,1.07494,-0.60321,0.76503,0.69038,0.96769,-1.40779,0.40896,1.72055,0.50964,-1.73188,25,21,15,16,13,3,19,12,26,23,9,20,14,6,24,4,11,22,5,2,7,8,17,10,1,18
1.03308,0.89712,1.4287,1.16195,2.05175,0.05054,-0.21522,1.24871,-0.49507,-0.51521,-0.17256,0.03413,0.40896,-0.21908,2.84699,-3.58668,22,4,21,6,7,16,11,5,24,20,2,18,10,13,25,23,3,8,1,15,9,26,17,19,14,12
1.03308,-0.31336,0.43591,1.16195,-0.23094,-1.43022,2.3651,1.24871,-1.33514,0.69038,-0.17256,-2.36907,-0.87722,1.07401,0.12008,0.12291,21,24,15,18,17,2,16,14,25,6,20,9,12,8,22,1,11,7,10,4,13,5,23,26,3,19
-0.535,-0.31336,-1.05328,-0.60692,-1.14401,-2.91098,-3.22559,0.50794,0.34499,-3.32825,-2.07297,-1.40779,-1.30595,-0.21908,-1.43815,0.12291,3,24,21,12,22,6,19,18,20,2,15,1,9,14,26,7,16,13,8,5,4,11,23,25,10,17
