A1,A2,A3,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-0.07374,-0.32234,0.46129,-0.59238,-0.09759,-0.09913,-2.5942,-0.52792,6,10,1,9,5,8,4,3,7,2
-0.58375,-1.04884,0.46129,-0.66534,-0.09759,-0.09913,0.17506,-0.52792,8,10,3,9,7,6,4,2,5,1
-0.58375,-0.40306,2.88508,-0.37348,-0.09759,-0.09913,-0.34418,-0.52792,5,10,4,9,6,8,2,3,7,1
-0.80232,-0.40306,2.88508,-0.66534,-0.09759,-0.09913,0.17506,-0.52792,5,10,4,9,6,8,2,3,7,1
0.94627,0.32343,0.34587,0.06431,-0.09759,-0.09913,-0.1711,-0.52792,9,10,1,4,6,8,3,5,7,2
0.29055,-0.56451,-0.23123,0.06431,-0.09759,-0.09913,-1.03649,1.25688,6,10,9,7,5,3,4,2,8,1
-0.72947,-0.48379,-0.00039,-0.9572,-0.09759,-0.09913,0.34814,1.069,5,10,9,8,6,3,4,2,7,1
0.36341,-0.88739,-1.27,1.52362,-0.09759,-0.09913,0.00198,5.20222,4,10,9,3,7,2,5,1,8,6
0.65484,-0.1609,-1.03916,1.96141,-0.09759,-0.09913,-0.34418,2.66593,6,10,9,2,7,3,5,1,8,4
-0.07374,-0.96812,-0.11581,-0.81127,-0.09759,-0.09913,0.52122,-0.24611,8,10,2,9,7,5,4,3,6,1
0.21769,-0.40306,0.23045,0.21024,-0.09759,-0.09913,0.86738,0.97507,6,10,9,8,5,4,3,2,7,1
0.87341,0.80776,0.46129,-0.30051,-0.09759,-0.09913,0.6943,-0.05824,9,10,2,3,6,8,4,5,7,1
-1.23947,-0.32234,0.34587,-1.03017,-0.09759,-0.09913,0.00198,-0.05824,8,10,5,9,7,4,3,2,6,1
0.50912,-1.12956,0.11503,-0.08162,-0.09759,-0.09913,0.6943,-0.24611,8,10,2,9,7,5,4,3,6,1
-0.36517,2.09931,0.11503,-0.08162,-0.09759,-0.09913,1.55969,-0.52792,9,10,2,6,5,7,3,4,8,1
-0.1466,-0.48379,0.11503,-0.15458,-0.09759,-0.09913,-0.1711,-0.52792,8,10,2,9,7,5,4,3,6,1
0.65484,1.13065,-0.6929,-0.00865,-0.09759,-0.09913,0.00198,-0.52792,9,10,1,3,6,5,4,7,8,2
2.112,0.48487,0.34587,-0.51941,-0.09759,-0.09913,-0.51725,0.69326,9,10,8,2,4,7,5,3,6,1
-0.00088,0.00054,-0.23123,0.57507,-0.09759,-0.09913,0.34814,-0.05824,9,10,2,8,6,5,3,4,7,1
2.112,0.9692,-1.73167,0.64803,-0.09759,-0.09913,1.73277,0.0357,9,10,3,1,4,6,5,7,8,2
0.14483,0.00054,1.1538,-0.44645,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,6,7,4,3,5,1
0.65484,-0.32234,0.80754,-0.66534,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,6,7,4,3,5,1
0.21769,-0.64523,0.34587,-0.51941,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,7,6,4,3,5,1
0.65484,-0.32234,0.5767,-0.66534,-0.09759,-0.09913,0.34814,-0.24611,9,10,2,8,6,7,4,3,5,1
0.80056,1.85714,-0.00039,2.32624,-0.09759,-0.09913,0.00198,-0.52792,9,10,2,1,5,8,4,6,7,3
-0.00088,-0.56451,0.69212,-0.66534,-0.09759,-0.09913,-2.5942,-0.52792,6,10,1,9,5,8,4,3,7,2
-1.0209,0.16199,1.26922,0.5021,-0.09759,-0.09913,0.34814,0.88113,4,10,9,8,5,6,3,2,7,1
1.16485,0.32343,0.34587,-0.66534,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,3,6,8,4,5,7,1
0.14483,0.08127,-0.23123,-1.03017,-0.09759,-0.09913,0.6943,0.31751,9,10,7,8,5,4,3,2,6,1
0.43627,-0.32234,0.11503,-0.08162,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,8,7,6,4,3,5,1
-0.21946,-0.32234,-0.11581,0.06431,-0.09759,-0.09913,1.55969,-0.52792,8,10,2,9,6,5,4,3,7,1
-0.00088,-0.32234,-0.11581,0.06431,-0.09759,-0.09913,1.73277,-0.52792,8,10,2,9,5,6,4,3,7,1
-0.51089,-0.1609,-1.61625,-0.00865,-0.09759,-0.09913,0.34814,-0.52792,8,10,3,9,6,2,4,5,7,1
-0.00088,-0.48379,0.80754,0.13728,-0.09759,-0.09913,1.21354,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.29232,-0.24162,1.38464,0.28321,-0.09759,-0.09913,-2.07496,-0.52792,7,10,2,9,5,8,4,3,6,1
0.65484,1.61498,-0.46206,-0.51941,-0.09759,-0.09913,0.6943,1.53869,7,10,9,1,6,4,5,3,8,2
-2.25949,-0.72595,0.5767,-0.9572,-0.09759,-0.09913,0.34814,-0.24611,8,10,6,9,7,5,3,2,4,1
-1.67662,-0.56451,-0.00039,-0.9572,-0.09759,-0.09913,0.6943,0.31751,7,10,8,9,6,3,4,2,5,1
-0.58375,-0.32234,-0.6929,-0.66534,-0.09759,-0.09913,0.17506,1.35082,6,10,9,8,5,3,4,2,7,1
-0.07374,-1.12956,-0.34665,0.13728,-0.09759,-0.09913,1.04046,2.47806,4,10,9,6,7,2,5,1,8,3
-0.58375,0.08127,-1.96251,-0.73831,-0.09759,-0.09913,0.6943,-0.52792,9,10,3,8,5,2,4,6,7,1
-1.16661,-0.64523,-0.23123,-0.51941,-0.09759,-0.09913,-0.69033,0.31751,7,10,8,9,6,3,4,2,5,1
0.7277,0.5656,1.50005,-0.30051,-0.09759,-0.09913,0.00198,2.00837,5,10,9,3,7,6,4,1,8,2
0.21769,-0.48379,0.46129,1.88844,-0.09759,-0.09913,-0.1711,0.97507,5,10,9,8,4,7,2,3,6,1
-0.1466,-0.88739,0.69212,-0.22755,-0.09759,-0.09913,1.73277,-0.52792,8,10,2,9,6,7,4,3,5,1
0.43627,-0.08018,-0.34665,-0.9572,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,8,6,5,4,3,7,1
-0.21946,0.72704,0.69212,-1.24906,-0.09759,-0.09913,0.00198,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.72947,-1.77533,0.92296,1.30472,-0.09759,-0.09913,-1.55573,-0.52792,7,10,4,9,6,8,3,2,5,1
0.29055,-1.21028,0.5767,-0.51941,-0.09759,-0.09913,-3.4596,-0.52792,6,10,1,9,5,8,4,3,7,2
-0.00088,-0.24162,-0.57748,-0.88424,-0.09759,-0.09913,0.52122,0.41145,9,10,7,8,5,3,4,2,6,1
0.36341,-0.08018,1.1538,-0.59238,-0.09759,-0.09913,0.17506,-0.52792,7,10,2,9,6,8,4,3,5,1
0.36341,-0.48379,-0.00039,-1.24906,-0.09759,-0.09913,0.86738,-0.52792,8,10,2,9,7,5,4,3,6,1
1.16485,-1.04884,1.1538,-0.08162,-0.09759,-0.09913,3.29048,-0.52792,6,10,2,8,5,9,4,3,7,1
0.07197,-0.08018,-0.23123,2.10734,-0.09759,-0.09913,0.34814,2.8538,5,10,9,2,7,3,4,1,8,6
-1.0209,0.08127,0.11503,-0.66534,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,7,5,4,3,6,1
1.31056,1.45353,-1.73167,-0.73831,-0.09759,-0.09913,2.07893,-0.52792,9,10,3,1,4,5,6,7,8,2
-0.43803,-1.21028,0.5767,-0.88424,-0.09759,-0.09913,0.34814,-0.52792,8,10,3,9,7,6,4,2,5,1
1.67485,0.72704,-1.73167,-0.81127,-0.09759,-0.09913,0.6943,-0.52792,9,10,3,2,4,5,6,7,8,1
0.7277,-1.04884,0.23045,-0.81127,-0.09759,-0.09913,0.86738,-0.15217,8,10,2,9,6,7,4,3,5,1
1.01913,0.88848,0.69212,-0.81127,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,3,6,8,4,5,7,1
-0.1466,0.64632,0.92296,-1.03017,-0.09759,-0.09913,-0.1711,-0.52792,8,10,2,9,6,7,4,3,5,1
1.09199,0.64632,0.34587,-0.37348,-0.09759,-0.09913,0.17506,-0.52792,9,10,1,3,6,8,4,5,7,2
-0.1466,-0.08018,-0.11581,-0.00865,-0.09759,-0.09913,-1.90189,-0.05824,8,10,2,9,5,6,4,3,7,1
0.50912,0.32343,-2.07793,-0.81127,-0.09759,-0.09913,0.34814,-0.24611,9,10,2,4,5,3,6,7,8,1
-0.72947,-1.12956,-2.07793,-0.73831,-0.09759,-0.09913,0.17506,-0.05824,8,10,6,9,5,2,4,3,7,1
-0.00088,0.40415,0.23045,-0.73831,-0.09759,-0.09913,0.17506,0.31751,9,10,5,8,6,4,3,2,7,1
1.09199,1.04992,-0.34665,-0.30051,-0.09759,-0.09913,0.34814,-0.05824,9,10,2,3,5,7,4,6,8,1
-0.65661,-0.1609,0.11503,-0.44645,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,5,4,3,6,1
-1.82234,-0.80667,0.46129,-0.73831,-0.09759,-0.09913,-1.20957,-0.52792,8,10,3,9,7,6,4,2,5,1
0.94627,0.48487,0.23045,-0.37348,-0.09759,-0.09913,0.00198,-0.52792,9,10,1,3,6,8,4,5,7,2
0.43627,1.45353,-0.92374,0.721,-0.09759,-0.09913,-0.1711,-0.52792,9,10,1,3,5,6,4,7,8,2
0.50912,-0.24162,-0.23123,-0.66534,-0.09759,-0.09913,0.34814,-0.15217,9,10,2,8,6,5,4,3,7,1
-0.29232,0.16199,0.11503,-0.9572,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.00088,-0.80667,0.80754,-0.66534,-0.09759,-0.09913,1.55969,-0.52792,8,10,2,9,6,7,4,3,5,1
2.03914,1.6957,-1.73167,-0.08162,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,1,4,5,6,7,8,3
1.01913,0.48487,0.23045,-0.66534,-0.09759,-0.09913,0.6943,1.8205,6,10,9,3,7,4,5,2,8,1
3.64202,2.42219,-2.42418,0.721,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,1,4,6,5,8,7,3
0.07197,-0.88739,0.69212,2.10734,-0.09759,-0.09913,-0.69033,3.41742,2,10,9,5,7,3,4,1,8,6
1.38342,1.29209,-1.61625,-1.24906,-0.09759,-0.09913,1.04046,-0.52792,9,10,3,2,4,5,6,7,8,1
-0.72947,-0.40306,-0.57748,-0.81127,-0.09759,-0.09913,0.52122,1.91444,5,10,9,7,6,3,4,1,8,2
-0.07374,0.24271,-1.61625,-0.81127,-0.09759,-0.09913,0.34814,-0.05824,9,10,3,7,5,2,4,6,8,1
-0.80232,1.04992,-1.03916,0.06431,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,8,6,3,4,5,7,1
-0.36517,0.08127,-0.80832,-0.30051,-0.09759,-0.09913,1.21354,-0.52792,9,10,2,8,6,3,5,4,7,1
1.96629,2.26075,-2.65502,0.79396,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,1,4,6,5,7,8,3
2.76773,2.01858,-1.03916,0.721,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,2,4,8,5,7,6,3
-0.07374,-0.08018,-1.15458,-0.44645,-0.09759,-0.09913,-0.34418,-0.15217,9,10,2,8,6,3,4,5,7,1
0.50912,0.24271,1.1538,0.13728,-0.09759,-0.09913,0.34814,1.63263,5,10,9,4,7,6,3,2,8,1
0.21769,0.16199,-0.11581,0.06431,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,8,7,5,3,4,6,1
-0.00088,-0.24162,0.69212,0.35617,-0.09759,-0.09913,1.04046,-0.15217,8,10,2,9,6,7,4,3,5,1
1.52914,2.34147,-1.03916,0.86693,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,1,4,6,5,7,8,3
-1.23947,-0.08018,-0.46206,-0.30051,-0.09759,-0.09913,0.52122,0.50538,7,10,8,9,5,3,4,2,6,1
-0.21946,-0.72595,-0.46206,-0.59238,-0.09759,-0.09913,0.52122,-0.52792,8,10,2,9,7,4,5,3,6,1
-0.36517,-0.88739,-0.46206,0.21024,-0.09759,-0.09913,-1.38265,-0.52792,8,10,2,9,6,5,4,3,7,1
0.65484,0.48487,-0.00039,1.59658,-0.09759,-0.09913,-0.69033,-0.52792,9,10,1,4,6,8,3,5,7,2
-1.31233,-1.61389,0.80754,0.86693,-0.09759,-0.09913,0.00198,-0.24611,8,10,4,9,7,6,3,2,5,1
-1.74948,-1.61389,-1.50083,-0.81127,-0.09759,-0.09913,0.52122,-0.24611,8,10,7,9,5,2,4,3,6,1
-1.60376,-0.72595,-0.46206,-0.59238,-0.09759,-0.09913,-0.51725,1.069,6,10,9,8,5,3,4,2,7,1
-0.36517,0.00054,-0.80832,-0.73831,-0.09759,-0.09913,0.34814,0.0357,8,10,4,9,6,2,5,3,7,1
-1.8952,-2.0175,0.80754,0.13728,-0.09759,-0.09913,0.17506,-1.56122,6,10,8,9,7,4,3,2,5,1
-0.29232,0.88848,0.5767,0.21024,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,8,6,7,3,4,5,1
0.29055,-0.48379,-1.38541,-0.30051,-0.09759,-0.09913,0.6943,0.22357,9,10,6,7,5,2,3,4,8,1
-2.04091,0.24271,-1.61625,-0.30051,-0.09759,-0.09913,0.6943,0.31751,7,10,8,9,5,2,4,3,6,1
-1.82234,-0.72595,-0.34665,-0.88424,-0.09759,-0.09913,1.04046,3.79317,3,10,9,7,6,2,5,1,8,4
-0.51089,-0.72595,-1.50083,-0.59238,-0.09759,-0.09913,0.6943,0.31751,8,10,7,9,5,2,4,3,6,1
-0.72947,-0.48379,-0.34665,-0.08162,-0.09759,-0.09913,0.6943,2.66593,4,10,9,6,7,2,5,1,8,3
-0.29232,0.72704,-1.38541,-1.03017,-0.09759,-0.09913,0.00198,-0.52792,9,10,2,7,6,3,4,5,8,1
2.18486,2.58363,-1.15458,0.35617,-0.09759,-0.09913,1.21354,-0.24611,9,10,2,1,4,6,5,7,8,3
-1.5309,-0.88739,-0.46206,0.721,-0.09759,-0.09913,0.17506,-0.52792,8,10,3,9,7,4,5,2,6,1
-0.72947,-0.80667,-0.80832,-0.51941,-0.09759,10.87141,-0.34418,-0.52792,3,4,5,6,7,8,2,9,1,10
0.50912,0.16199,-0.46206,-0.44645,-0.09759,10.87141,0.34814,1.25688,3,4,5,6,7,8,2,9,1,10
-0.51089,0.80776,-1.15458,-1.03017,-0.09759,-0.09913,-0.1711,0.12964,9,10,5,8,6,2,4,3,7,1
0.43627,1.6957,-0.34665,-0.37348,-0.09759,-0.09913,0.34814,-0.52792,9,10,1,3,5,7,4,6,8,2
1.09199,0.9692,-2.77044,0.5021,-0.09759,-0.09913,0.86738,-0.52792,9,10,3,2,4,5,6,7,8,1
1.96629,1.61498,-1.50083,-1.03017,-0.09759,-0.09913,-0.1711,-0.15217,9,10,3,1,4,5,6,7,8,2
-0.21946,0.88848,-2.07793,0.06431,-0.09759,-0.09913,0.00198,0.22357,9,10,6,3,5,2,4,7,8,1
1.52914,0.08127,-0.11581,-0.22755,-0.09759,-0.09913,-3.4596,0.41145,7,10,3,2,5,9,6,4,8,1
0.65484,-0.1609,-0.11581,1.66955,-0.09759,-0.09913,-2.42112,0.41145,7,10,6,4,5,9,2,3,8,1
0.58198,1.04992,0.23045,3.20182,-0.09759,-0.09913,-0.69033,-0.52792,8,10,4,2,5,9,1,6,7,3
-1.45805,1.45353,-1.03916,-0.66534,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,6,3,5,4,7,1
1.74771,1.85714,-2.07793,-0.44645,-0.09759,-0.09913,0.86738,-0.52792,9,10,3,1,4,5,6,7,8,2
0.36341,-1.21028,-1.61625,0.21024,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,8,6,3,4,5,7,1
-1.09376,-1.45244,-2.19334,-0.73831,-0.09759,-0.09913,1.04046,-0.52792,8,10,6,9,5,2,4,3,7,1
1.2377,0.88848,-1.27,-0.15458,-0.09759,-0.09913,0.17506,-0.52792,9,10,1,3,4,5,6,7,8,2
1.38342,0.5656,-1.27,-0.51941,-0.09759,-0.09913,-0.34418,1.069,8,10,9,1,5,3,6,4,7,2
-0.21946,-0.72595,0.34587,0.06431,-0.09759,-0.09913,-0.51725,-0.24611,8,10,2,9,7,6,4,3,5,1
-0.80232,0.48487,-1.84709,-0.59238,-0.09759,-0.09913,-0.1711,-0.52792,9,10,3,8,5,2,4,6,7,1
0.07197,-0.96812,-0.92374,-0.37348,-0.09759,-0.09913,-0.69033,0.59932,7,10,9,8,5,2,4,3,6,1
-1.31233,-0.40306,-1.27,-0.88424,-0.09759,-0.09913,-0.86341,-0.52792,8,10,4,9,6,2,5,3,7,1
1.82057,1.85714,-1.73167,0.5021,-0.09759,-0.09913,-0.1711,0.0357,9,10,3,1,4,6,5,7,8,2
0.29055,0.32343,0.69212,-0.59238,-0.09759,-0.09913,-0.69033,0.12964,9,10,2,8,6,7,4,3,5,1
1.52914,1.13065,-0.92374,0.13728,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,2,4,7,5,6,8,3
-1.60376,-0.1609,-1.61625,-0.73831,-0.09759,-0.09913,0.52122,-0.52792,8,10,4,9,6,2,5,3,7,1
0.58198,-0.48379,-0.57748,0.42914,-0.09759,-0.09913,0.34814,0.88113,8,10,9,5,6,3,4,2,7,1
0.14483,1.21137,-1.61625,-0.00865,-0.09759,-0.09913,-1.03649,-0.52792,9,10,2,3,6,4,5,7,8,1
1.01913,-0.48379,0.69212,-0.81127,-0.09759,-0.09913,1.04046,-0.52792,9,10,2,7,5,8,4,3,6,1
-0.1466,0.64632,-0.34665,-0.66534,-0.09759,-0.09913,0.52122,4.35679,4,10,9,3,7,2,6,1,8,5
-0.58375,1.6957,-0.57748,-0.81127,-0.09759,-0.09913,-0.34418,-0.52792,9,10,2,8,6,3,4,5,7,1
-0.87518,-1.04884,-1.61625,-0.88424,-0.09759,-0.09913,0.6943,-0.52792,8,10,5,9,6,2,4,3,7,1
-0.72947,-0.80667,-0.6929,0.79396,-0.09759,-0.09913,0.52122,-0.24611,8,10,2,9,6,5,3,4,7,1
-0.87518,0.48487,-1.38541,-0.73831,-0.09759,-0.09913,0.52122,-0.52792,8,10,3,9,6,2,4,5,7,1
2.18486,2.34147,-0.80832,-0.08162,-0.09759,-0.09913,0.34814,-0.52792,9,10,1,2,4,7,5,8,6,3
0.94627,1.21137,-0.92374,-0.59238,-0.09759,-0.09913,0.6943,-0.05824,9,10,3,2,4,5,6,7,8,1
-0.21946,-0.80667,1.50005,-0.51941,-0.09759,-0.09913,0.34814,0.41145,5,10,8,9,6,7,3,2,4,1
2.40343,3.55229,-2.07793,-0.37348,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,1,4,5,6,8,7,3
0.80056,2.09931,-2.30876,-0.73831,-0.09759,-0.09913,-0.86341,1.25688,7,10,9,1,4,3,6,5,8,2
-1.23947,-0.96812,-0.34665,-0.88424,-0.09759,-0.09913,0.17506,1.8205,5,10,9,8,6,3,4,1,7,2
-0.87518,1.37281,-1.96251,-0.66534,-0.09759,-0.09913,0.17506,-0.52792,9,10,3,7,4,2,5,6,8,1
-0.80232,-1.37172,-1.96251,-0.22755,-0.09759,-0.09913,-0.51725,-0.52792,8,10,3,9,6,2,5,4,7,1
-0.00088,1.04992,-0.57748,-0.9572,-0.09759,-0.09913,-0.86341,0.41145,9,10,7,5,6,3,4,2,8,1
-2.18663,0.80776,-0.00039,0.21024,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,5,4,3,6,1
-1.5309,-1.93677,-0.80832,-0.66534,-0.09759,-0.09913,0.86738,0.22357,7,10,8,9,6,2,4,3,5,1
0.07197,-0.32234,-1.03916,0.721,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,8,6,4,3,5,7,1
3.05916,1.29209,0.23045,-0.22755,-0.09759,-0.09913,0.52122,-0.52792,9,10,1,3,4,8,6,7,5,2
-0.07374,0.48487,-1.50083,-0.44645,-0.09759,-0.09913,0.52122,-0.52792,9,10,2,7,5,3,4,6,8,1
2.62201,2.26075,-1.84709,-0.81127,-0.09759,-0.09913,0.52122,-0.52792,9,10,2,1,4,5,6,8,7,3
-0.87518,-0.48379,0.80754,-0.88424,-0.09759,-0.09913,0.52122,2.29018,4,10,9,8,6,3,5,1,7,2
1.602,1.85714,-1.03916,0.13728,-0.09759,-0.09913,-1.03649,-0.52792,9,10,1,2,4,6,5,7,8,3
2.18486,1.85714,-0.34665,-0.51941,-0.09759,-0.09913,-0.1711,-0.52792,9,10,1,2,4,8,5,7,6,3
-0.07374,0.40415,-1.73167,-0.22755,-0.09759,-0.09913,1.21354,-0.52792,9,10,2,6,5,3,4,7,8,1
0.94627,1.6957,-0.6929,1.96141,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,1,5,8,4,6,7,3
0.7277,1.45353,-2.30876,0.06431,-0.09759,-0.09913,0.86738,-0.52792,9,10,3,2,5,4,6,7,8,1
-0.72947,-0.56451,-0.11581,-0.66534,-0.09759,-0.09913,0.17506,0.78719,7,10,9,8,5,3,4,2,6,1
2.33058,1.04992,-0.34665,-0.59238,-0.09759,-0.09913,0.00198,-0.52792,9,10,1,2,4,8,5,7,6,3
1.96629,1.45353,-1.73167,-0.51941,-0.09759,-0.09913,0.52122,1.44475,7,10,9,1,4,3,6,5,8,2
0.07197,0.72704,-0.46206,-0.9572,-0.09759,-0.09913,-0.34418,-0.52792,9,10,2,7,6,5,3,4,8,1
0.14483,-0.32234,-1.84709,-0.44645,-0.09759,-0.09913,0.17506,-0.24611,9,10,3,7,5,2,4,6,8,1
-0.21946,0.00054,1.1538,2.69106,-0.09759,-0.09913,-2.07496,-1.09154,6,10,5,8,4,9,1,3,7,2
-1.16661,-2.09822,0.11503,-0.81127,-0.09759,-0.09913,0.6943,1.16294,5,10,9,8,6,3,4,2,7,1
-1.09376,-1.69461,-0.46206,-0.88424,-0.09759,-0.09913,0.6943,3.6053,3,10,9,7,6,2,5,1,8,4
0.58198,1.37281,-0.11581,-0.73831,-0.09759,-0.09913,-0.51725,0.0357,9,10,2,3,6,7,4,5,8,1
2.54915,2.8258,-2.30876,0.35617,-0.09759,-0.09913,0.86738,1.35082,8,10,9,1,3,4,5,6,7,2
-1.0209,-0.1609,1.26922,-0.00865,-0.09759,-0.09913,0.00198,-1.09154,7,10,4,9,6,8,3,2,5,1
-0.65661,-2.0175,1.03838,1.30472,-0.09759,-0.09913,1.73277,3.88711,2,10,9,6,7,3,5,1,8,4
-1.45805,-1.04884,-1.15458,1.37769,-0.09759,-0.09913,-0.34418,1.25688,6,10,9,8,5,3,4,2,7,1
0.50912,0.72704,-0.11581,4.36926,-0.09759,-0.09913,-0.51725,-0.52792,8,10,7,2,3,9,1,5,6,4
-0.87518,-0.80667,-1.27,-0.51941,-0.09759,-0.09913,-0.69033,3.22955,3,10,9,6,7,2,5,1,8,4
1.96629,1.93786,-1.50083,0.21024,-0.09759,-0.09913,-0.86341,-0.52792,9,10,2,1,4,6,5,7,8,3
-0.21946,-0.96812,0.92296,-0.51941,-0.09759,-0.09913,1.21354,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.00088,0.88848,-0.6929,-0.44645,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,6,7,3,4,5,8,1
-0.65661,-0.40306,-0.46206,-0.22755,-0.09759,-0.09913,0.00198,3.98104,3,10,9,4,7,2,6,1,8,5
-0.29232,0.9692,-0.46206,2.03438,-0.09759,-0.09913,0.17506,-0.05824,9,10,3,6,5,8,2,4,7,1
1.74771,2.01858,-0.57748,1.30472,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,1,4,8,5,7,6,3
0.14483,0.24271,0.92296,3.12885,-0.09759,-0.09913,0.00198,-0.52792,8,10,4,7,5,9,1,3,6,2
-0.65661,-0.24162,-0.00039,-0.88424,-0.09759,-0.09913,0.52122,0.88113,7,10,9,8,5,3,4,2,6,1
-1.82234,-0.80667,0.23045,-0.81127,-0.09759,-0.09913,1.04046,0.0357,8,10,7,9,6,3,4,2,5,1
0.58198,0.48487,-1.38541,0.9399,-0.09759,-0.09913,0.6943,2.75987,6,10,9,1,7,3,5,2,8,4
-1.31233,-1.69461,-2.42418,-1.32203,-0.09759,-0.09913,0.34814,-0.52792,8,10,6,9,4,2,5,3,7,1
-0.87518,-0.1609,0.80754,0.28321,-0.09759,-0.09913,-1.55573,-1.56122,4,10,8,9,5,7,3,2,6,1
-0.80232,0.64632,-0.34665,-0.59238,-0.09759,-0.09913,-0.34418,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.87518,-0.24162,-0.34665,-0.59238,-0.09759,-0.09913,-1.03649,-0.15217,8,10,2,9,7,5,4,3,6,1
0.94627,0.5656,-0.00039,1.59658,-0.09759,-0.09913,0.17506,-0.52792,9,10,1,3,5,8,4,6,7,2
0.07197,-0.40306,1.38464,-0.08162,-0.09759,-0.09913,1.55969,-0.52792,7,10,2,9,5,8,4,3,6,1
0.65484,1.37281,0.46129,-0.51941,-0.09759,-0.09913,-0.34418,3.04168,5,10,9,2,7,3,6,1,8,4
0.7277,0.88848,0.46129,-1.10313,-0.09759,-0.09913,-0.69033,-0.52792,9,10,2,3,6,8,4,5,7,1
-0.1466,0.88848,0.80754,-0.66534,-0.09759,-0.09913,-0.86341,-0.52792,9,10,2,8,6,7,4,3,5,1
1.52914,0.00054,-0.00039,-0.59238,-0.09759,-0.09913,-0.69033,-0.52792,9,10,1,3,6,8,4,5,7,2
0.80056,-0.1609,0.46129,-0.08162,-0.09759,-0.09913,0.00198,-0.52792,9,10,2,7,6,8,3,4,5,1
-0.87518,-1.45244,1.61547,1.08583,-0.09759,-0.09913,-1.03649,-1.56122,4,10,8,9,6,7,3,2,5,1
-0.87518,-0.80667,1.84631,0.64803,-0.09759,-0.09913,-1.20957,-1.56122,4,10,8,9,6,7,3,2,5,1
2.25772,0.9692,-0.80832,-0.66534,-0.09759,-0.09913,0.52122,-0.52792,9,10,1,2,4,8,5,6,7,3
-0.21946,-0.56451,1.26922,1.01286,-0.09759,-0.09913,-0.34418,1.8205,4,10,9,8,6,5,3,1,7,2
1.2377,0.5656,-1.61625,-0.51941,-0.09759,-0.09913,1.04046,-0.52792,9,10,2,3,4,5,6,7,8,1
-0.51089,-0.80667,1.1538,-0.73831,-0.09759,-0.09913,0.52122,1.069,5,10,9,8,6,4,3,2,7,1
1.09199,0.32343,0.46129,-0.9572,-0.09759,-0.09913,0.52122,-0.52792,9,10,2,3,6,8,4,5,7,1
